Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,run_time,check_CE
CaE,balance,DBCE,DBCE,0,132,25.00879223,405.0080636,9.40E-06,0.000699722,FALSE,163.1718087,0.000703293
CaE,balance,DBCE,DBCE,0,133,25.00877662,405.0083734,9.39E-06,0.000703614,FALSE,164.0225427,0.00070616
CaE,balance,DBCE,DBCE,0,134,25.00888502,405.008141,9.41E-06,0.000705988,FALSE,165.215883,0.000709542
CaE,balance,DBCE,DBCE,0,135,25.00872962,405.0080096,9.31E-06,0.000709398,FALSE,166.4376442,0.000712434
CaE,balance,DBCE,DBCE,0,136,25.0089225,405.0085187,1.03E-05,0.00071242,FALSE,167.6264675,0.000713934
CaE,balance,DBCE,DBCE,0,137,25.00900945,405.0084458,8.66E-06,0.000713927,FALSE,169.3104858,0.000715439
CaE,balance,DBCE,DBCE,0,138,25.00912494,405.0083978,9.40E-06,0.000715679,FALSE,170.4405112,0.0007187
CaE,balance,DBCE,DBCE,0,139,25.00917227,405.0084289,9.40E-06,0.000718925,FALSE,171.1685638,0.00072194
CaE,balance,DBCE,DBCE,0,140,25.00921945,405.0084832,9.40E-06,0.000721888,FALSE,171.7729576,0.000723893
CaE,balance,DBCE,DBCE,0,141,25.00928582,405.0085449,9.40E-06,0.000723572,FALSE,173.1662345,0.000726071
CaE,balance,DBCE,DBCE,0,142,25.00934342,405.0086212,9.40E-06,0.00072597,FALSE,174.1463416,0.000727965
CaE,balance,DBCE,DBCE,0,143,25.00939737,405.0086781,9.39E-06,0.00072864,FALSE,174.8265514,0.000731128
CaE,balance,DBCE,DBCE,0,144,25.00923484,405.0084967,9.20E-06,0.000731725,FALSE,175.7999802,0.000733717
CaE,balance,DBCE,DBCE,0,145,25.0095378,405.0088057,9.40E-06,0.000732442,FALSE,176.3654914,0.000734921
CaE,balance,DBCE,DBCE,0,146,25.00958961,405.0088459,9.35E-06,0.000735559,FALSE,177.0476682,0.000739518
CaE,balance,DBCE,DBCE,0,147,25.00952602,405.0088254,7.24E-06,0.000740236,FALSE,178.019115,0.000744177
CaE,balance,DBCE,DBCE,0,148,25.00963075,405.0088954,9.40E-06,0.000742852,FALSE,178.953141,0.000744816
CaE,balance,DBCE,DBCE,0,149,25.00970122,405.0089698,9.40E-06,0.000744778,FALSE,180.0581563,0.000746739
CaE,balance,DBCE,DBCE,0,150,25.00976653,405.0090414,9.39E-06,0.000747362,FALSE,181.1582162,0.000748342
CaE,balance,DBCE,DBCE,0,151,25.00985617,405.0091277,9.40E-06,0.000747732,FALSE,182.1642852,0.000751153
CaE,balance,DBCE,DBCE,0,152,25.00988967,405.0091369,9.39E-06,0.00075145,FALSE,182.7612178,0.000754862
CaE,balance,DBCE,DBCE,0,153,25.01039208,405.0102529,8.09E-05,0.000754568,FALSE,183.8144033,0.000757482
CaE,balance,DBCE,DBCE,0,154,25.00996741,405.0092368,9.41E-06,0.000757501,FALSE,184.6691561,0.000759924
CaE,balance,DBCE,DBCE,0,155,25.00956748,405.0091335,9.89E-06,0.000759884,FALSE,185.3884521,0.000762301
CaE,balance,DBCE,DBCE,0,156,25.01007019,405.0093116,9.38E-06,0.0007623,FALSE,185.9916515,0.000765675
